1,15,13
1,14,15
1,14,10
1,20,13
1,20,18
1,14,16
1,17,15
1,14,11
1,11,18
1,10,13
1,12,20
1,13,18
1,10,14
1,19,10
1,18,11
1,17,10
1,13,14
1,11,11
1,16,14
1,15,18
1,17,18
1,13,16
1,20,10
1,14,17
1,20,18
1,19,11
1,17,13
1,18,18
1,17,18
1,19,16
1,16,15
1,13,18
1,13,10
1,20,19
1,11,19
1,14,10
1,16,19
1,13,10
1,13,16
1,12,19
1,19,19
1,15,10
1,18,20
1,15,15
1,12,18
1,17,19
1,16,14
1,12,19
1,14,19
1,18,11
1,10,15
1,12,17
1,11,10
1,10,17
1,15,20
1,12,10
1,18,20
1,14,14
1,18,14
1,18,18
1,14,11
1,18,13
1,19,14
1,10,15
1,11,14
1,11,12
1,10,10
1,18,18
1,13,14
1,12,17
1,18,14
1,11,10
1,18,12
1,16,12
1,19,16
1,17,10
1,10,20
1,19,16
1,11,18
1,20,17
1,14,20
1,10,14
1,18,15
1,15,12
1,11,13
1,12,19
1,17,19
1,20,19
1,19,10
1,20,11
1,14,12
1,14,20
1,14,19
1,11,16
1,19,18
1,19,11
1,19,19
1,16,14
1,19,12
1,11,15
1,18,17
1,12,16
1,10,10
1,10,17
1,13,19
1,12,18
1,16,10
1,12,19
1,10,12
1,19,10
1,20,13
1,11,14
1,14,17
1,13,10
1,12,15
1,17,20
1,16,13
1,20,20
1,16,20
1,15,11
1,14,11
1,16,10
1,12,19
1,15,17
1,11,13
1,11,13
1,19,18
1,20,12
1,18,14
1,11,17
1,11,10
1,18,20
1,17,17
1,12,10
1,17,20
1,18,11
1,15,16
1,20,12
1,13,16
1,17,20
1,18,14
1,19,13
1,15,19
1,17,16
1,11,20
1,14,10
1,13,19
1,14,16
1,13,18
1,20,17
1,20,20
1,12,15
1,17,14
1,11,10
1,12,18
1,17,17
1,14,15
1,14,13
1,13,15
1,13,15
1,18,18
1,12,15
1,12,15
1,19,12
1,11,15
1,18,20
1,15,11
1,11,13
1,19,11
1,19,17
1,13,18
1,18,10
1,15,13
1,16,11
1,18,20
1,16,18
1,12,13
1,20,13
1,13,15
1,16,14
1,15,17
1,11,18
1,17,10
1,10,17
1,10,10
1,12,18
1,11,20
1,12,15
1,16,13
1,20,19
1,20,10
1,20,20
1,15,14
1,10,17
1,17,11
1,13,20
1,10,13
1,17,20
1,16,10
1,17,12
