1,20,28
1,20,26
1,26,23
1,22,29
1,20,21
1,24,29
1,23,26
1,20,25
1,25,29
1,26,27
1,30,27
1,26,23
1,26,23
1,21,20
1,21,27
1,22,27
1,26,28
1,22,27
1,25,21
1,30,24
1,24,20
1,22,21
1,27,22
1,22,23
1,20,22
1,21,20
1,28,23
1,21,22
1,20,23
1,26,29
1,22,28
1,26,28
1,22,28
1,24,29
1,28,24
1,26,24
1,28,29
1,20,24
1,30,20
1,27,20
1,26,24
1,30,29
1,28,24
1,23,28
1,20,25
1,22,25
1,29,21
1,23,30
1,28,20
1,29,23
1,28,24
1,20,27
1,29,20
1,25,24
1,27,23
1,27,20
1,24,26
1,20,22
1,21,22
1,24,30
1,25,22
1,29,28
1,21,22
1,25,30
1,26,22
1,27,20
1,24,21
1,22,24
1,29,26
1,27,24
1,26,20
1,24,28
1,25,24
1,24,27
1,27,25
1,26,30
1,28,20
1,29,24
1,20,27
1,27,26
1,24,24
1,24,27
1,24,23
1,30,29
1,26,24
1,28,20
1,28,26
1,27,20
1,21,27
1,21,21
1,23,22
1,29,30
1,22,23
1,23,20
1,27,29
1,23,28
1,25,22
1,24,21
1,20,27
1,27,23
1,23,28
1,30,26
1,26,26
1,23,20
1,30,20
1,27,22
1,25,21
1,30,25
1,29,20
1,29,20
1,29,21
1,24,29
1,21,20
1,23,20
1,28,23
1,23,26
1,28,22
1,20,24
1,20,28
1,27,27
1,20,20
1,23,22
1,21,25
1,22,25
1,27,24
1,20,29
1,22,25
1,29,30
1,22,21
1,26,24
1,22,29
1,24,25
1,26,27
1,21,30
1,29,28
1,27,25
1,26,29
1,27,29
1,27,28
1,27,29
1,24,26
1,27,20
1,30,26
1,26,28
1,25,20
1,27,25
1,28,27
1,26,24
1,28,27
1,20,22
1,21,20
1,20,20
1,24,25
1,21,28
1,25,23
1,27,26
1,26,26
1,25,22
1,21,22
1,20,21
1,25,22
1,29,29
1,30,23
1,20,28
1,24,29
1,26,22
1,22,28
1,29,27
1,23,21
1,22,25
1,20,23
1,28,22
1,26,21
1,25,23
1,29,27
1,29,27
1,21,20
1,30,22
1,23,29
1,20,30
1,26,28
1,21,20
1,23,26
1,26,29
1,22,26
1,21,24
1,22,30
1,28,22
1,28,22
1,28,23
1,25,29
1,27,30
1,24,23
1,30,26
1,21,23
1,29,28
1,27,23
1,21,23
1,28,23
1,25,23
