1,85,81
1,80,83
1,85,85
1,86,87
1,88,81
1,89,81
1,87,89
1,83,86
1,84,90
1,89,87
1,90,87
1,88,84
1,90,84
1,84,87
1,88,83
1,88,87
1,86,83
1,85,86
1,88,83
1,83,80
1,86,83
1,85,82
1,89,87
1,87,89
1,85,86
1,80,84
1,89,83
1,88,81
1,83,81
1,83,84
1,82,81
1,83,81
1,84,86
1,87,88
1,80,81
1,84,84
1,90,89
1,87,87
1,87,84
1,81,89
1,90,88
1,84,86
1,84,88
1,83,87
1,88,81
1,87,84
1,88,80
1,81,84
1,89,88
1,89,81
1,84,84
1,82,83
1,87,90
1,82,88
1,87,90
1,87,82
1,89,89
1,87,85
1,88,82
1,84,81
1,82,88
1,83,84
1,85,84
1,81,80
1,82,86
1,80,84
1,80,89
1,84,89
1,89,80
1,81,81
1,90,80
1,83,84
1,80,90
1,89,84
1,80,81
1,86,87
1,80,87
1,82,83
1,89,82
1,83,83
1,87,83
1,85,81
1,85,83
1,88,87
1,89,80
1,89,80
1,88,88
1,87,88
1,83,82
1,83,83
1,83,88
1,80,85
1,86,89
1,84,87
1,83,90
1,88,85
1,86,80
1,88,88
1,85,85
1,81,85
1,90,83
1,84,81
1,85,89
1,82,80
1,90,90
1,90,80
1,80,80
1,82,82
1,82,85
1,84,85
1,87,85
1,84,88
1,84,81
1,89,81
1,86,88
1,87,89
1,86,86
1,81,90
1,81,85
1,90,90
1,86,88
1,87,88
1,80,80
1,84,86
1,86,82
1,90,85
1,90,89
1,84,82
1,81,82
1,82,85
1,80,80
1,80,80
1,90,89
1,80,83
1,83,87
1,86,84
1,88,85
1,85,88
1,89,89
1,88,82
1,80,81
1,85,90
1,88,86
1,84,85
1,88,90
1,89,86
1,89,80
1,84,85
1,83,84
1,90,82
1,85,81
1,87,87
1,90,80
1,83,88
1,90,89
1,89,88
1,89,85
1,86,80
1,86,86
1,80,81
1,90,88
1,90,83
1,90,82
1,82,89
1,87,87
1,84,88
1,90,90
1,81,83
1,81,89
1,80,82
1,81,87
1,85,90
1,89,87
1,89,82
1,80,84
1,86,83
1,85,86
1,87,90
1,84,83
1,88,80
1,81,83
1,89,89
1,86,83
1,86,80
1,89,87
1,90,89
1,80,82
1,87,85
1,82,82
1,84,84
1,83,89
1,86,84
1,81,80
1,80,84
1,80,88
1,89,87
1,82,85
1,88,90
1,81,87
1,80,82
