1,700,690
1,699,690
1,698,691
1,694,695
1,692,694
1,699,697
1,691,697
1,696,691
1,698,696
1,697,690
1,698,692
1,690,694
1,691,694
1,696,694
1,697,699
1,690,697
1,697,695
1,691,693
1,691,698
1,698,694
1,695,690
1,694,696
1,691,698
1,699,693
1,695,690
1,693,698
1,691,693
1,696,699
1,692,700
1,700,693
1,692,694
1,692,700
1,691,699
1,700,693
1,694,691
1,696,690
1,692,697
1,695,694
1,690,696
1,696,693
1,691,690
1,692,700
1,693,691
1,691,697
1,691,695
1,694,690
1,698,692
1,693,699
1,692,699
1,690,698
1,692,693
1,690,690
1,698,699
1,690,695
1,696,699
1,694,699
1,697,693
1,694,697
1,693,698
1,692,693
1,691,691
1,694,691
1,693,691
1,697,693
1,691,693
1,691,690
1,694,700
1,690,696
1,700,700
1,700,699
1,693,691
1,691,700
1,693,695
1,698,694
1,694,697
1,699,696
1,692,700
1,700,698
1,696,695
1,696,697
1,697,697
1,692,700
1,695,691
1,694,697
1,690,700
1,691,692
1,695,694
1,694,693
1,692,697
1,695,690
1,696,696
1,693,694
1,690,699
1,692,693
1,698,693
1,690,695
1,696,696
1,692,690
1,697,690
1,692,699
1,699,697
1,692,694
1,697,692
1,691,690
1,698,700
1,693,694
1,692,695
1,694,691
1,696,694
1,691,691
1,692,700
1,695,698
1,698,699
1,695,690
1,690,692
1,700,690
1,697,700
1,700,695
1,697,690
1,699,693
1,694,692
1,700,699
1,696,694
1,694,692
1,693,700
1,694,690
1,694,700
1,693,693
1,691,697
1,692,697
1,695,691
1,697,692
1,696,700
1,696,691
1,692,699
1,697,698
1,692,694
1,694,691
1,692,698
1,700,694
1,699,693
1,695,690
1,697,695
1,699,691
1,699,699
1,696,697
1,696,690
1,695,690
1,690,690
1,695,690
1,691,694
1,693,691
1,692,691
1,696,693
1,696,693
1,691,691
1,696,698
1,692,696
1,698,696
1,692,692
1,692,699
1,699,694
1,696,693
1,700,699
1,693,697
1,700,694
1,700,691
1,700,692
1,698,696
1,692,693
1,698,690
1,698,698
1,697,696
1,693,695
1,691,695
1,691,693
1,694,691
1,693,695
1,698,696
1,696,694
1,693,690
1,692,700
1,696,698
1,694,694
1,695,697
1,695,694
1,696,696
1,699,693
1,699,697
1,693,700
1,696,694
1,695,697
1,693,697
1,695,692
1,700,694
1,691,698
1,692,694
1,693,690
1,697,693
1,695,692
